No,shipment_order_no,awb_number,weight,origin_subdistrict,origin_postal_code,destination_subdistrict,destination_postal_code,rate_code,min_sla,max_sla,min_sla_api,max_sla_api
55386,TRD2022080201021,2534902200187506,1,Bunigeulis,45556,Jelayan,78874,REG23,5,,,
55387,TRD2022080201039,2534902200187654,1,Bunigeulis,45556,Suka Bhakti,34596,REG23,5,,,
55388,TRD2022080201063,2534902200187852,1,Bunigeulis,45556,Pasir Putih,74322,REG23,5,,,
55389,TRD2022080201072,2534902200187969,1,Bunigeulis,45556,Ujong Baroh,23615,REG23,5,,,
55390,TRD2022080201075,2534902200188009,1,Bunigeulis,45556,Teluk Lingga,75683,REG23,3,,,
55391,TRD2022080201079,2534902200188025,1,Bunigeulis,45556,Alolama,93112,REG23,2,,,
55392,TRD2022080201085,2534902200188082,1,Bunigeulis,45556,Ranotana,95116,REG23,2,,,
55393,TRD2022080201101,2534902200188256,1,Bunigeulis,45556,Sungai Sibam,28292,REG23,2,,,
55394,TRD2022080201105,2534902200188314,1,Bunigeulis,45556,Gunungsimping,53211,REG23,1,,,
55395,TRD2022080201106,2534902200188280,1,Bunigeulis,45556,Lariang,91571,REG23,5,,,
55396,TRD2022080201111,2534902200188371,1,Bunigeulis,45556,Ranotana,95116,REG23,2,,,
55397,TRD2022080201113,2534902200188348,1,Bunigeulis,45556,Bugis,75121,REG23,2,,,
55398,TRD2022080201326,2534902200188629,1,Bunigeulis,45556,Bakalankrajan,65148,REG23,1,,,
55399,TRD2022080201332,2534902200189007,1,Bunigeulis,45556,Balandete,93517,REG23,3,,,
55400,TRD2022080201343,2534902200188702,1,Bunigeulis,45556,Lubuk Pandan,25584,REG23,5,,,
55401,TRD2022080201360,2534902200188736,1,Bunigeulis,45556,Dondang,75265,REG23,5,,,
55402,TRD2022080201377,2534902200188991,1,Bunigeulis,45556,Talang Semut,30136,REG23,2,,,
55403,TRD2022080201394,2534902200189098,1,Bunigeulis,45556,Teluk Kapuas,78124,REG23,2,,,
55404,TRD2022080201404,2534902200189437,1,Bunigeulis,45556,Satui Barat,72275,REG23,5,,,
55405,TRD2022080201405,2534902200189338,1,Bunigeulis,45556,Keramat,96265,REG23,5,,,
55406,TRD2022080201418,2534902200189619,1,Bunigeulis,45556,Kota Baru Selatan,32315,REG23,3,,,
55407,TRD2022080201441,2534902200189858,1,Bunigeulis,45556,Baliase,92916,REG23,3,,,
55408,TRD2022080201448,2534902200189916,1,Bunigeulis,45556,Balandete,93517,REG23,3,,,
55409,TRD2022080201449,2534902200189890,1,Bunigeulis,45556,Keramat,96265,REG23,5,,,
55410,TRD2022080201453,2534902200189775,1,Bunigeulis,45556,Kayu Kapur (Bukit Kayu Kapur),28882,REG23,3,,,
55411,TRD2022080201472,2534902200190203,1,Bunigeulis,45556,Bandar Jaya Barat,34163,REG23,5,,,
55412,TRD2022080201479,2534902200190260,1,Bunigeulis,45556,Gampong Pande,23128,REG23,2,,,
55413,TRD2022080201482,2534902200190146,1,Bunigeulis,45556,Pesisir,28144,REG23,2,,,
55414,TRD2022080201483,2534902200190153,1,Bunigeulis,45556,Buntulia Selatan,96266,REG23,5,,,
55415,TRD2022080202120,2534902200190369,1,Bunigeulis,45556,Kawata,92983,REG23,5,,,
55416,TRD2022080202284,2534902200190849,1,Bunigeulis,45556,Bada,84211,REG23,2,,,
55417,TRD2022080202623,2534902200191466,1,Bunigeulis,45556,Tanjung Balai Karimun,29661,REG23,5,,,
55418,TRD2022080301100,2534902200191888,1,Bunigeulis,45556,Guntung Paikat,70713,REG23,2,,,
55419,TRD2022080301102,2534902200192118,1,Bunigeulis,45556,Tanamodindi,94111,REG23,2,,,
55420,TRD2022080301126,2534902200192142,1,Bunigeulis,45556,Malimbong,91861,REG23,5,,,
55421,TRD2022080301141,2534902200192324,1,Bunigeulis,45556,Tapandullu,91512,REG23,5,,,
55422,TRD2022080301147,2534902200192399,1,Bunigeulis,45556,Tepian Terap,75684,REG23,5,,,
55423,TRD2022080301228,2534902200193058,1,Bunigeulis,45556,Kasi (Kassi),98357,REG23,6,,,
55424,TRD2022080301290,2534902200193710,1,Bunigeulis,45556,Kampung Baru,23116,REG23,2,,,
55425,TRD2022080301307,2534902200193819,1,Bunigeulis,45556,Bagan Hulu,28912,REG23,5,,,
55426,TRD2022080301327,2534902200194072,1,Bunigeulis,45556,Hilir Kantor,78753,REG23,5,,,
55427,TRD2022080301328,2534902200193983,1,Bunigeulis,45556,Sei Belutu,20995,REG23,3,,,
55428,TRD2022080301333,2534902200194049,1,Bunigeulis,45556,Nomaha,97454,REG23,1,10,,
55429,TRD2022080301347,2534902200194197,1,Bunigeulis,45556,Jelayan,78874,REG23,5,,,
55430,TRD2022080301349,2534902200194205,1,Bunigeulis,45556,Kota Baru,28114,REG23,2,,,
55431,TRD2022080301379,2534902200194528,1,Bunigeulis,45556,Penfui,85148,REG23,2,,,
55432,TRD2022080301393,2534902200194650,1,Bunigeulis,45556,Tanamodindi,94111,REG23,2,,,
55433,TRD2022080301396,2534902200194643,1,Bunigeulis,45556,Tagalaya,97852,REG23,5,,,
55434,TRD2022080301401,2534902200194726,1,Bunigeulis,45556,Pempatan,80863,REG23,3,,,
55435,TRD2022080301406,2534902200194742,1,Bunigeulis,45556,Kastura,93563,REG23,5,,,
55436,TRD2022080301440,2534902200195053,1,Bunigeulis,45556,Jelayan,78874,REG23,5,,,
55437,TRD2022080301443,2534902200195160,1,Bunigeulis,45556,Hambala,87112,REG23,3,,,
55438,TRD2022080301451,2534902200195236,1,Bunigeulis,45556,Manurung,92981,REG23,3,,,
55439,TRD2022080301464,2534902200195343,1,Bunigeulis,45556,Jelayan,78874,REG23,5,,,
55440,TRD2022080301471,2534902200195434,1,Bunigeulis,45556,Bagan Hulu,28912,REG23,5,,,
55441,TRD2022080301479,2534902200195491,1,Bunigeulis,45556,Tikatukang,86262,REG23,5,,,
55442,TRD2022080301495,2534902200195640,1,Bunigeulis,45556,Pulo Blang,24454,REG23,3,,,
55443,TRD2022080301500,2534902200195699,1,Bunigeulis,45556,Nenang,76141,REG23,3,,,
55444,TRD2022080301501,2534902200195681,1,Bunigeulis,45556,Koto Tangah,26128,REG23,3,,,
55445,TRD2022080301588,2534902200195723,1,Bunigeulis,45556,Kayu Kapur (Bukit Kayu Kapur),28882,REG23,3,,,
55446,TRD2022080301597,2534902200195764,1,Bunigeulis,45556,Caturtunggal,55281,REG23,3,,,
55447,TRD2022080301675,2534902200196572,1,Bunigeulis,45556,Hilir Kantor,78753,REG23,5,,,
55448,TRD2022080301680,2534902200196440,1,Bunigeulis,45556,Jelapat,73713,REG23,5,,,
55449,TRD2022080301687,2534902200196507,1,Bunigeulis,45556,Gunung Elai,75311,REG23,2,,,
55450,TRD2022080301695,2534902200197604,1,Bunigeulis,45556,Talang Semut,30136,REG23,2,,,
55451,TRD2022080301718,2534902200196754,1,Bunigeulis,45556,Done,86152,REG23,5,,,
55452,TRD2022080301721,2534902200197109,1,Bunigeulis,45556,Sungai Benteng,37482,REG23,5,,,
55453,TRD2022080301728,2534902200197034,1,Bunigeulis,45556,Tikatukang,86262,REG23,5,,,
55454,TRD2022080301749,2534902200197083,1,Bunigeulis,45556,Ranotana,95116,REG23,2,,,
55455,TRD2022080301750,2534902200197075,1,Bunigeulis,45556,Bungeng,92361,REG23,5,,,
55456,TRD2022080301751,2534902200197562,1,Bunigeulis,45556,Alolama,93112,REG23,2,,,
55457,TRD2022080301752,2534902200197117,1,Bunigeulis,45556,Kepahyang,30657,REG23,4,,,
55458,TRD2022080301770,2534902200197489,1,Bunigeulis,45556,Tebangan Lebak/Lembak,75618,REG23,5,,,
55459,TRD2022080301782,2534902200197455,1,Bunigeulis,45556,Negeri Katon,34176,REG23,5,,,
55460,TRD2022080301784,2534902200197653,1,Bunigeulis,45556,Oenoni Dua,85367,REG23,1,10,,
55461,TRD2022080301791,2534902200197877,1,Bunigeulis,45556,Bojongsari Baru,16516,REG23,1,,,
55462,TRD2022080301793,2534902200197778,1,Bunigeulis,45556,Bila,90814,REG23,5,,,
55463,TRD2022080301809,2534902200197810,1,Bunigeulis,45556,Kapasan,60141,REG23,1,,,
55464,TRD2022080301811,2534902200198032,1,Bunigeulis,45556,Dataran Tinggi,20736,REG23,3,,,
55465,TRD2022080301820,2534902200198115,1,Bunigeulis,45556,Kedewatan,80571,REG23,3,,,
55466,TRD2022080301824,2534902200198099,1,Bunigeulis,45556,Bojong Menteng,17117,REG23,1,,,
55467,TRD2022080301852,2534902200198321,1,Bunigeulis,45556,Amasangan,91911,REG23,3,,,
55468,TRD2022080301856,2534902200198396,1,Bunigeulis,45556,Done,86152,REG23,5,,,
55469,TRD2022080301883,2534902200198586,1,Bunigeulis,45556,Wairbleler,86183,REG23,1,10,,
55470,TRD2022080301884,2534902200198693,1,Bunigeulis,45556,Kayu Kapur (Bukit Kayu Kapur),28882,REG23,3,,,
55471,TRD2022080302621,2534902200199014,1,Bunigeulis,45556,Kenangan,91572,REG23,5,,,
55472,TRD2022080302648,2534902200199261,1,Bunigeulis,45556,Tanamodindi,94111,REG23,2,,,
55473,TRD2022080302844,2534902200200044,1,Bunigeulis,45556,Budiman,36145,REG23,2,,,
55474,TRD2022080302885,2534902200200143,1,Bunigeulis,45556,Brang Bara,84314,REG23,2,,,
55475,TRD2022080302898,2534902200200341,1,Bunigeulis,45556,Cempaka Putih,15411,REG23,1,,,
55476,TRD2022080302938,2534902200200671,1,Bunigeulis,45556,Bangun Sari,21263,REG23,5,,,
55477,TRD2022080302943,2534902200200713,1,Bunigeulis,45556,Cengkareng Barat,11830,REG23,1,,,
55478,TRD2022080400867,2534902200201414,1,Bunigeulis,45556,Leko Pancing,90553,REG23,5,,,
55479,TRD2022080400884,2534902200201570,1,Bunigeulis,45556,Pagutan,83361,REG23,3,,,
55480,TRD2022080400897,2534902200203170,1,Bunigeulis,45556,Nipahkuning,34697,REG23,5,,,
55481,TRD2022080400906,2534902200201786,1,Bunigeulis,45556,Kebun Teluk Panji,21464,REG23,5,,,
55482,TRD2022080400912,2534902200202776,1,Bunigeulis,45556,Tapandullu,91512,REG23,5,,,
55483,TRD2022080400915,2534902200201760,1,Bunigeulis,45556,Sungayang,27294,REG23,5,,,
55484,TRD2022080400987,2534902200202727,1,Bunigeulis,45556,Hambala,87112,REG23,3,,,
55485,TRD2022080401017,2534902200202925,1,Bunigeulis,45556,Mekar Jaya,28381,REG23,3,,,
55486,TRD2022080401028,2534902200203261,1,Bunigeulis,45556,Jatimulya,17511,REG23,1,,,
55487,TRD2022080401059,2534902200203253,1,Bunigeulis,45556,Berlian Makmur,30756,REG23,4,,,
55488,TRD2022080401061,2534902200203220,1,Bunigeulis,45556,Bulo-Bulo,74152,REG23,5,,,
55489,TRD2022080401063,2534902200203279,1,Bunigeulis,45556,Cengkareng Barat,11830,REG23,1,,,
55490,TRD2022080401080,2534902200203600,1,Bunigeulis,45556,Hewokloang,86181,REG23,5,,,
55491,TRD2022080401094,2534902200203618,1,Bunigeulis,45556,Sukadami,17330,REG23,1,,,
55492,TRD2022080401098,2534902200203717,1,Bunigeulis,45556,Suka Bhakti,34596,REG23,5,,,
55493,TRD2022080401102,2534902200203683,1,Bunigeulis,45556,Bone Kancitala,93663,REG23,5,,,
55494,TRD2022080401103,2534902200203832,1,Bunigeulis,45556,Manggala,79672,REG23,3,,,
55495,TRD2022080401123,2534902200203915,1,Bunigeulis,45556,Sungailiat,33211,REG23,3,,,
55496,TRD2022080401131,2534902200204186,1,Bunigeulis,45556,Suka Bhakti,34596,REG23,5,,,
55497,TRD2022080401135,2534902200204004,1,Bunigeulis,45556,Lingkar Barat,38221,REG23,2,,,
55498,TRD2022080401137,2534902200204087,1,Bunigeulis,45556,Bukit Datuk,28825,REG23,3,,,
55499,TRD2022080401138,2534902200204228,1,Bunigeulis,45556,Baraya,90153,REG23,1,,,
55500,TRD2022080401140,2534902200204160,1,Bunigeulis,45556,Sungai Benteng,37482,REG23,5,,,
55501,TRD2022080401167,2534902200204269,1,Bunigeulis,45556,Melati Kebun,20986,REG23,5,,,
55502,TRD2022080401183,2534902200204590,1,Bunigeulis,45556,Mapur,33253,REG23,5,,,
55503,TRD2022080401186,2534902200204467,1,Bunigeulis,45556,Tanjung Palas Ilir/Hilir,77211,REG23,5,,,
55504,TRD2022080401188,2534902200204525,1,Bunigeulis,45556,Bengkong Indah,29458,REG23,2,,,
55505,TRD2022080401200,2534902200204665,1,Bunigeulis,45556,Besar,20251,REG23,2,,,
55506,TRD2022080401210,2534902200204756,1,Bunigeulis,45556,Kampung Jawa,27321,REG23,3,,,
55507,TRD2022080401215,2534902200204822,1,Bunigeulis,45556,Galis,69482,REG23,1,10,,
55508,TRD2022080401457,2534902200205134,1,Bunigeulis,45556,Mekar Jaya,28381,REG23,3,,,
55509,TRD2022080401484,2534902200205365,1,Bunigeulis,45556,Beo Sepang,86754,REG23,5,,,
55510,TRD2022080401531,2534902200205928,1,Bunigeulis,45556,Naga Huta,21126,REG23,3,,,
55511,TRD2022080401585,2534902200206900,1,Bunigeulis,45556,Manente,95811,REG23,3,,,
55512,TRD2022080401596,2534902200206538,1,Bunigeulis,45556,Nusaniwe I,97117,REG23,2,,,
55513,TRD2022080401621,2534902200206652,1,Bunigeulis,45556,Tagalaya,97852,REG23,5,,,
55514,TRD2022080401632,2534902200206827,1,Bunigeulis,45556,Saria,98654,REG23,4,,,
55515,TRD2022080401649,2534902200207023,1,Bunigeulis,45556,Aia Bangih,26573,REG23,5,,,
55516,TRD2022080401650,2534902200207007,1,Bunigeulis,45556,Kampung Baru,23116,REG23,2,,,
55517,TRD2022080401656,2534902200207171,1,Bunigeulis,45556,Lestari,21211,REG23,5,,,
55518,TRD2022080401658,2534902200207163,1,Bunigeulis,45556,Lolak,95761,REG23,5,,,
55519,TRD2022080401666,2534902200207395,1,Bunigeulis,45556,Klakik,98456,REG23,6,,,
55520,TRD2022080401704,2534902200207932,1,Bunigeulis,45556,Sawagumu,98410,REG23,2,,,
55521,TRD2022080401729,2534902200207726,1,Bunigeulis,45556,Baraya,90153,REG23,1,,,
55522,TRD2022080401734,2534902200207866,1,Bunigeulis,45556,Beo Sepang,86754,REG23,5,,,
55523,TRD2022080401737,2534902200207882,1,Bunigeulis,45556,Manggala,79672,REG23,3,,,
55524,TRD2022080401744,2534902200208005,1,Bunigeulis,45556,Labuhan Sangoro,84383,REG23,3,,,
55525,TRD2022080401788,2534902200208344,1,Bunigeulis,45556,Amasangan,91911,REG23,3,,,
55526,TRD2022080401804,2534902200208559,1,Bunigeulis,45556,Perkebunan Bandar Pulau,21274,REG23,5,,,
55527,TRD2022080401807,2534902200208641,1,Bunigeulis,45556,Tebangan Lebak/Lembak,75618,REG23,5,,,
55528,TRD2022080401810,2534902200208617,1,Bunigeulis,45556,Gaharu,20235,REG23,2,,,
55529,TRD2022080401816,2534902200208666,1,Bunigeulis,45556,Berlian Makmur,30756,REG23,4,,,
55530,TRD2022080401819,2534902200208708,1,Bunigeulis,45556,Batangkaluku,92117,REG23,5,,,
55531,TRD2022080401836,2534902200208880,1,Bunigeulis,45556,Sario Kotabaru,95115,REG23,2,,,
55532,TRD2022080401858,2534902200209128,1,Bunigeulis,45556,Murung Keramat,73512,REG23,5,,,
55533,TRD2022080401859,2534902200209078,1,Bunigeulis,45556,Saria,98654,REG23,4,,,
55534,TRD2022080401861,2534902200209268,1,Bunigeulis,45556,Keritang,29274,REG23,1,10,,
55535,TRD2022080401864,2534902200209102,1,Bunigeulis,45556,Kampung Baru,23116,REG23,2,,,
55536,TRD2022080401867,2534902200209144,1,Bunigeulis,45556,Tanah Merah,85361,REG23,3,,,
55537,TRD2022080401874,2534902200209201,1,Bunigeulis,45556,Lubuk Resam,37382,REG23,5,,,
55538,TRD2022080401889,2534902200209383,1,Bunigeulis,45556,Karya Jaya,20611,REG23,5,,,
55539,TRD2022080401907,2534902200209623,1,Bunigeulis,45556,Bobi Singo,97761,REG23,5,,,
55540,TRD2022080401909,2534902200209581,1,Bunigeulis,45556,Oenuntono (Oenunutono),85363,REG23,1,10,,
55541,TRD2022080402155,2534902200209805,1,Bunigeulis,45556,Patra Manggala,15530,REG23,1,,,
55542,TRD2022080402188,2534902200210191,1,Bunigeulis,45556,Cempaka Putih Barat,10520,REG23,1,,,
55543,TRD2022080402190,2534902200210209,1,Bunigeulis,45556,Galur,10530,REG23,1,,,
55544,TRD2022080402199,2534902200210266,1,Bunigeulis,45556,Bakalankrajan,65148,REG23,1,,,
55545,TRD2022080402204,2534902200210563,1,Bunigeulis,45556,Kayu Kapur (Bukit Kayu Kapur),28882,REG23,3,,,
55546,TRD2022080402233,2534902200210548,1,Bunigeulis,45556,Bungadidi,91966,REG23,5,,,
55547,TRD2022080402253,2534902200210829,1,Bunigeulis,45556,Asam Kumbang,20133,REG23,2,,,
55548,TRD2022080402874,2534902200211058,1,Bunigeulis,45556,Pegagan Lor,45152,REG23,2,,,
55549,TRD2022080402985,2534902200211512,1,Bunigeulis,45556,Bantuas,75253,REG23,2,,,
55550,TRD2022080402993,2534902200211538,1,Bunigeulis,45556,Mekar Jaya,28381,REG23,3,,,
55551,TRD2022080403009,2534902200211850,1,Bunigeulis,45556,Amahai (Amaiiai),97516,REG23,1,10,,
55552,TRD2022080403022,2534902200212007,1,Bunigeulis,45556,Lae Parira,22281,REG23,5,,,
55553,TRD2022080403027,2534902200211801,1,Bunigeulis,45556,Banjer,95125,REG23,2,,,
55554,TRD2022080403033,2534902200211843,1,Bunigeulis,45556,Nusaniwe I,97117,REG23,2,,,
55555,TRD2022080403207,2534902200212411,1,Bunigeulis,45556,Kampung Jawa,95433,REG23,3,,,
55556,TRD2022080403217,2534902200212536,1,Bunigeulis,45556,Sei Belutu,20995,REG23,3,,,
55557,TRD2022080403223,2534902200212569,1,Bunigeulis,45556,Abadijaya,16417,REG23,1,,,
55558,TRD2022080403234,2534902200212692,1,Bunigeulis,45556,Bulotadaa Barat,96124,REG23,2,,,
55559,TRD2022080403368,2534902200212833,1,Bunigeulis,45556,Sei Belutu,20995,REG23,3,,,
55560,TRD2022080403375,2534902200212866,1,Bunigeulis,45556,Lateri,97231,REG23,2,,,
55561,TRD2022080500932,2534902200213013,1,Bunigeulis,45556,Entebah,79671,REG23,5,,,
55562,TRD2022080500937,2534902200213088,1,Bunigeulis,45556,Asam,33135,REG23,2,,,
55563,TRD2022080500939,2534902200213070,1,Bunigeulis,45556,Carep,86519,REG23,1,10,,
55564,TRD2022080500954,2534902200213229,1,Bunigeulis,45556,Kuala,79124,REG23,3,,,
55565,TRD2022080500958,2534902200213252,1,Bunigeulis,45556,Jelayan,78874,REG23,5,,,
55566,TRD2022080500959,2534902200213278,1,Bunigeulis,45556,Berlian Makmur,30756,REG23,4,,,
55567,TRD2022080501016,2534902200213823,1,Bunigeulis,45556,Teluk Lingga,75683,REG23,3,,,
55568,TRD2022080501036,2534902200214052,1,Bunigeulis,45556,Bengkong Indah,29458,REG23,2,,,
55569,TRD2022080501153,2534902200214482,1,Bunigeulis,45556,Bulustalan,50246,REG23,1,,,
55570,TRD2022080501177,2534902200214680,1,Bunigeulis,45556,Bulotadaa Barat,96124,REG23,2,,,
55571,TRD2022080501184,2534902200214755,1,Bunigeulis,45556,Bojonghaleuang,40561,REG23,5,,,
55572,TRD2022080501185,2534902200214763,1,Bunigeulis,45556,Aertembaga Dua (II),95526,REG23,3,,,
55573,TRD2022080501194,2534902200214888,1,Bunigeulis,45556,Oenoni Dua,85367,REG23,1,10,,
55574,TRD2022080501206,2534902200215026,1,Bunigeulis,45556,Sungai Benteng,37482,REG23,5,,,
55575,TRD2022080501225,2534902200215166,1,Bunigeulis,45556,Kebun Teluk Panji,21464,REG23,5,,,
55576,TRD2022080501231,2534902200215364,1,Bunigeulis,45556,Pangkalan Petal,29432,REG23,2,,,
55577,TRD2022080501234,2534902200215224,1,Bunigeulis,45556,Pulo Blang,24454,REG23,3,,,
55578,TRD2022080501237,2534902200215240,1,Bunigeulis,45556,Sumber Rejo,34388,REG23,5,,,
55579,TRD2022080501245,2534902200215323,1,Bunigeulis,45556,Teluk Lingga,75683,REG23,3,,,
55580,TRD2022080501247,2534902200215422,1,Bunigeulis,45556,Tanamodindi,94111,REG23,2,,,
55581,TRD2022080501279,2534902200215737,1,Bunigeulis,45556,Bancarkembar,53121,REG23,2,,,
55582,TRD2022080501299,2534902200217121,1,Bunigeulis,45556,Kapuk,14470,REG23,1,,,
55583,TRD2022080501322,2534902200216073,1,Bunigeulis,45556,Aertembaga Dua (II),95526,REG23,3,,,
55584,TRD2022080501326,2534902200216040,1,Bunigeulis,45556,Toapaya Selatan,29151,REG23,5,,,
55585,TRD2022080501328,2534902200216107,1,Bunigeulis,45556,Mekar Jaya,28381,REG23,3,,,
55586,TRD2022080501334,2534902200216560,1,Bunigeulis,45556,Budong-Budong,91563,REG23,5,,,
55587,TRD2022080501340,2534902200216925,1,Bunigeulis,45556,Toapaya Selatan,29151,REG23,5,,,
55588,TRD2022080501341,2534902200216081,1,Bunigeulis,45556,Sario Kotabaru,95115,REG23,2,,,
55589,TRD2022080501354,2534902200216149,1,Bunigeulis,45556,Bangun Sari,21263,REG23,5,,,
55590,TRD2022080501377,2534902200216750,1,Bunigeulis,45556,Putussibau Kota,78716,REG23,5,,,
55591,TRD2022080501383,2534902200216966,1,Bunigeulis,45556,Tonom,95772,REG23,5,,,
55592,TRD2022080501385,2534902200216495,1,Bunigeulis,45556,Pagutan,83361,REG23,3,,,
55593,TRD2022080501393,2534902200216883,1,Bunigeulis,45556,Kebun Teluk Panji,21464,REG23,5,,,
55594,TRD2022080501405,2534902200216578,1,Bunigeulis,45556,Lalolara,93561,REG23,5,,,
55595,TRD2022080501410,2534902200216693,1,Bunigeulis,45556,Peropa,93792,REG23,5,,,
55596,TRD2022080501800,2534902200218152,1,Bunigeulis,45556,Sinakak,25391,REG23,3,,,
55597,TRD2022080501818,2534902200217568,1,Bunigeulis,45556,Manurung,92981,REG23,3,,,
55598,TRD2022080501830,2534902200217733,1,Bunigeulis,45556,Besar,20251,REG23,2,,,
55599,TRD2022080501852,2534902200218087,1,Bunigeulis,45556,Oluhuta,96583,REG23,5,,,
55600,TRD2022080501856,2534902200218012,1,Bunigeulis,45556,Airlangga,60286,REG23,1,,,
55601,TRD2022080501888,2534902200218293,1,Bunigeulis,45556,Taunbaen,85682,REG23,5,,,
55602,TRD2022080501904,2534902200218434,1,Bunigeulis,45556,Manente,95811,REG23,3,,,
55603,TRD2022080501907,2534902200218442,1,Bunigeulis,45556,Komperta,30268,REG23,2,,,
55604,TRD2022080501912,2534902200218665,1,Bunigeulis,45556,Pa Batang,90131,REG23,1,,,
55605,TRD2022080501914,2534902200218566,1,Bunigeulis,45556,Sei Belutu,20995,REG23,3,,,
55606,TRD2022080501922,2534902200218574,1,Bunigeulis,45556,Perkebunan Bandar Pulau,21274,REG23,5,,,
55607,TRD2022080502195,2534902200219051,1,Bunigeulis,45556,Caturtunggal,55281,REG23,3,,,
55608,TRD2022080502334,2534902200219143,1,Bunigeulis,45556,Done,86152,REG23,5,,,
55609,TRD2022080502348,2534902200219200,1,Bunigeulis,45556,Rantau Limau Kapas,37353,REG23,5,,,
55610,TRD2022080502350,2534902200219267,1,Bunigeulis,45556,Labuhan Sangoro,84383,REG23,3,,,
55611,TRD2022080502558,2534902200220257,1,Bunigeulis,45556,Bungo Barat,37211,REG23,5,,,
55612,TRD2022080502591,2534902200220174,1,Bunigeulis,45556,Guntung Paikat,70713,REG23,2,,,
55613,TRD2022080502597,2534902200220190,1,Bunigeulis,45556,Bongan (Boongan),82112,REG23,2,,,
55614,TRD2022080502690,2534902200220794,1,Bunigeulis,45556,Pondok Rajeg,16413,REG23,1,,,
55615,TRD2022080502744,2534902200221057,1,Bunigeulis,45556,Aua Kuniang,26566,REG23,5,,,
55616,TRD2022080502750,2534902200221156,1,Bunigeulis,45556,Bulu Tempe,92735,REG23,5,,,
55617,TRD2022080502761,2534902200221230,1,Bunigeulis,45556,Barrang Caddi,90167,REG23,1,,,
55618,TRD2022080502763,2534902200221297,1,Bunigeulis,45556,Pal Putih,98412,REG23,2,,,
55619,TRD2022080502786,2534902200221511,1,Bunigeulis,45556,Bataraguru,93714,REG23,3,,,
55620,TRD2022080502787,2534902200221552,1,Bunigeulis,45556,Sukadami,17330,REG23,1,,,
55621,TRD2022080502793,2534902200221628,1,Bunigeulis,45556,Tebangan Lebak/Lembak,75618,REG23,5,,,
55622,TRD2022080502820,2534902200221776,1,Bunigeulis,45556,Asam Kumbang,20133,REG23,2,,,
55623,TRD2022080502831,2534902200221883,1,Bunigeulis,45556,Dulomo,96123,REG23,5,,,
55624,TRD2022080502841,2534902200221990,1,Bunigeulis,45556,Mekar Jaya,28381,REG23,3,,,
